exp_length,original_score,facts,prediction,original_rank,new_scores,new_ranks,exp,new_score,new_rank
9,5.848309,"[([(1754, 29, 331), (181, 152, 331), (331, 152, 181)], 0.10509968, 'xrule'), ({(1754, 29, 331), (1754, 29, 1405), (1754, 29, 449), (1754, 29, 75)}, 0.07099489401566064, 'baseline'), ({(1754, 29, 331), (1754, 29, 1405), (1754, 29, 75)}, 0.05826334186497587, 'baseline'), ({(1754, 29, 1405), (1754, 29, 449), (1754, 29, 75)}, 0.052845518075236735, 'baseline'), ({(1754, 29, 331), (1754, 29, 449), (1754, 29, 75)}, 0.05057148166596765, 'baseline'), ({(1754, 29, 331), (1754, 29, 1405), (1754, 29, 449)}, 0.04952291676377028, 'baseline'), ({(1754, 29, 1302), (1754, 29, 1405), (1754, 29, 75)}, 0.04517225454313239, 'baseline'), ({(1754, 29, 1302), (1754, 29, 331), (1754, 29, 75)}, 0.04375414081585609, 'baseline'), ({(1754, 29, 331), (1754, 29, 1405), (1754, 29, 1302)}, 0.04170803259729945, 'baseline'), ({(1754, 29, 1302), (1754, 29, 449), (1754, 29, 75)}, 0.04113105962452681, 'baseline'), ({(1754, 29, 1405), (1754, 29, 75)}, 0.03837827870056906, 'baseline'), ([(1163, 152, 181), (181, 152, 1163), (1754, 29, 1163)], -0.06850052, 'xrule'), ([(5122, 65, 1754), (5122, 174, 1754), (637, 69, 5122), (637, 152, 181), (637, 72, 5122)], -0.08330059, 'xrule'), ([(1754, 104, 3465), (637, 72, 3465), (637, 69, 3465), (3465, 174, 1754), (3465, 65, 1754), (637, 152, 181), (3465, 157, 637)], -0.088300705, 'xrule'), ([(181, 69, 1410), (1410, 65, 1754), (1410, 174, 1754), (1410, 157, 181)], -0.22469997, 'xrule')]","(1754, 29, 181)",1,[5.8665643],[5],"[(181, 152, 331), (1754, 29, 449), (181, 152, 1405), (331, 152, 181), (181, 152, 449), (1754, 29, 75), (1754, 29, 1405), (75, 152, 181), (1754, 29, 331)]",5.8665643,5.0
22,6.474165,"[({(2946, 17, 862), (2946, 85, 434), (2946, 43, 141), (2946, 48, 32)}, 0.9105544578812984, 'baseline'), ({(2946, 17, 862), (2946, 85, 434), (2946, 43, 141), (2946, 24, 592)}, 0.682169482234535, 'baseline'), ({(2946, 43, 141), (2946, 17, 862), (2946, 85, 434), (2946, 66, 592)}, 0.6613803354983258, 'baseline'), ({(2946, 17, 862), (2946, 85, 434), (2946, 43, 141), (2671, 47, 2946)}, 0.6510110345438828, 'baseline'), ({(2946, 85, 434), (2946, 17, 862), (2946, 6, 4395), (2946, 43, 141)}, 0.6311502897786263, 'baseline'), ({(2946, 17, 862), (2946, 85, 434), (2946, 43, 141), (2946, 19, 1965)}, 0.6191387616107045, 'baseline'), ({(2946, 17, 862), (2946, 85, 434), (2946, 43, 141)}, 0.6154146633622616, 'baseline'), ({(2946, 17, 862), (2946, 85, 434), (2946, 24, 592), (2946, 48, 32)}, 0.5984688242149155, 'baseline'), ({(2946, 17, 862), (2946, 85, 434), (2946, 43, 141), (2946, 45, 6046)}, 0.5956364114201766, 'baseline'), ({(2946, 17, 862), (2946, 43, 141), (2946, 24, 592), (2946, 48, 32)}, 0.5914068658114271, 'baseline'), ([(8210, 66, 592), (2946, 66, 592), (2946, 24, 592), (8210, 17, 215)], 0.19129944, 'xrule'), ([(4252, 17, 215), (4252, 17, 393), (2946, 17, 393)], 0.16349983, 'xrule'), ([(2946, 85, 434), (8340, 85, 434), (8340, 17, 215)], 0.06559944, 'xrule'), ([(4252, 17, 862), (2946, 17, 862), (4252, 17, 215)], 0.06190014, 'xrule'), ([(2946, 85, 434), (7832, 85, 434), (7832, 17, 215)], 0.052799225, 'xrule')]","(2946, 17, 215)",1,[5.9797463],[2],"[(9491, 24, 592), (2671, 47, 8522), (4395, 84, 7695), (2946, 48, 32), (14213, 17, 862), (14213, 17, 215), (2946, 17, 862), (7695, 17, 215), (13109, 48, 32), (13109, 17, 215), (8522, 17, 215), (13205, 17, 215), (2946, 6, 4395), (9660, 17, 215), (2946, 66, 592), (2946, 24, 592), (9660, 85, 434), (2946, 85, 434), (2671, 47, 2946), (13205, 43, 141), (2946, 43, 141), (9491, 17, 215)]",5.9797463,2.0
23,6.917391,"[({(7787, 14, 160), (7787, 31, 657), (7787, 13, 32), (7787, 31, 658)}, 0.7056608652156123, 'baseline'), ({(7787, 31, 657), (7787, 11, 23), (7787, 31, 658), (7787, 13, 32)}, 0.6804857702288948, 'baseline'), ({(7787, 31, 657), (7787, 115, 747), (7787, 31, 658), (7787, 13, 32)}, 0.6802711935174672, 'baseline'), ({(7787, 31, 657), (7787, 136, 34), (7787, 31, 658), (7787, 13, 32)}, 0.6738529652394709, 'baseline'), ({(7787, 31, 658), (7787, 31, 657), (7787, 13, 32), (7787, 34, 90)}, 0.6550217119020327, 'baseline'), ({(7787, 193, 1080), (7787, 13, 32), (7787, 31, 658), (7787, 31, 657)}, 0.6266642057628068, 'baseline'), ({(7787, 14, 160), (7787, 31, 657), (7787, 11, 23), (7787, 31, 658)}, 0.6256113493076403, 'baseline'), ({(7787, 14, 160), (7787, 31, 657), (7787, 115, 747), (7787, 31, 658)}, 0.6237774335394587, 'baseline'), ({(7787, 14, 160), (7787, 31, 657), (7787, 136, 34), (7787, 31, 658)}, 0.6187248669192628, 'baseline'), ({(7787, 11, 23), (7787, 31, 657), (7787, 115, 747), (7787, 31, 658)}, 0.5982370813603037, 'baseline'), ([(7787, 28, 32), (7349, 28, 32), (7787, 193, 32), (7349, 31, 136), (7787, 13, 32)], 0.35189915, 'xrule'), ([(8211, 13, 32), (7787, 28, 32), (8211, 31, 136), (7787, 193, 32), (8211, 28, 32), (7787, 13, 32)], 0.34999943, 'xrule'), ([(6348, 28, 32), (7787, 28, 32), (6348, 13, 32), (7787, 193, 32), (6348, 31, 136), (7787, 13, 32)], 0.34829998, 'xrule'), ([(1255, 13, 32), (7787, 28, 32), (7787, 193, 32), (1255, 31, 136), (1255, 28, 32), (7787, 13, 32)], 0.3470993, 'xrule'), ([(7787, 28, 32), (7787, 193, 32), (2194, 31, 136), (2194, 28, 32), (2194, 13, 32), (7787, 13, 32)], 0.34439945, 'xrule')]","(7787, 31, 136)",1,[6.0922585],[2],"[(3071, 31, 136), (7787, 115, 747), (7787, 34, 90), (12767, 107, 658), (9520, 11, 23), (11131, 51, 160), (4006, 31, 136), (12767, 107, 136), (7787, 136, 34), (10871, 31, 136), (7787, 14, 160), (4006, 155, 34), (7787, 31, 658), (11131, 185, 32), (13368, 107, 136), (3071, 115, 747), (13368, 107, 657), (7787, 11, 23), (7787, 31, 657), (11131, 107, 136), (7787, 13, 32), (10871, 34, 90), (9520, 31, 136)]",6.0922585,2.0
13,5.7749047,"[([(158, 218, 181), (8365, 14, 5086), (5086, 70, 181)], 0.48340034, 'xrule'), ([(5334, 2, 8365), (181, 221, 5334), (158, 218, 181), (8365, 14, 5334)], 0.3657999, 'xrule'), ([(8365, 13, 181), (158, 218, 181)], 0.34710026, 'xrule'), ([(8299, 31, 658), (8299, 13, 158), (658, 2, 8365)], 0.29090023, 'xrule'), ([(8365, 26, 3911), (4196, 13, 158), (4196, 26, 3911)], 0.2635002, 'xrule'), ({(8365, 13, 1080), (8365, 13, 181), (8365, 13, 1260), (8365, 13, 1934)}, 0.13998083322412877, 'baseline'), ({(8365, 13, 1260), (8365, 13, 27), (8365, 13, 1934)}, 0.13848356449464597, 'baseline'), ({(8365, 13, 202), (8365, 13, 1260), (8365, 13, 1934)}, 0.13644317832524536, 'baseline'), ({(8365, 13, 1080), (8365, 13, 1260), (8365, 13, 27)}, 0.11990837299364736, 'baseline'), ({(8365, 13, 1080), (8365, 13, 1260), (8365, 13, 1934)}, 0.11942581378506627, 'baseline'), ({(8365, 13, 202), (8365, 13, 1260), (8365, 13, 1080)}, 0.11794332705948775, 'baseline'), ({(8365, 13, 1260), (8365, 13, 181), (8365, 13, 1934)}, 0.1144366665546478, 'baseline'), ({(8365, 13, 1260), (8365, 13, 181), (8365, 13, 27)}, 0.11414150436102254, 'baseline'), ({(8365, 13, 202), (8365, 13, 181), (8365, 13, 1260)}, 0.1114750309595669, 'baseline'), ({(8365, 13, 1080), (8365, 13, 1260), (8365, 13, 274)}, 0.10719303329525562, 'baseline')]","(8365, 13, 158)",1,[6.0274353],[2],"[(658, 2, 8365), (8299, 31, 658), (8365, 26, 3911), (4196, 26, 3911), (5334, 2, 8365), (8365, 13, 181), (8299, 13, 158), (8365, 14, 5086), (8365, 14, 5334), (181, 221, 5334), (4196, 13, 158), (158, 218, 181), (5086, 70, 181)]",6.0274353,2.0
22,9.396436,"[({(7436, 166, 90), (7436, 25, 62), (3373, 15, 7436), (32, 15, 7436)}, 0.7892666328481532, 'baseline'), ({(7436, 25, 62), (3373, 15, 7436), (32, 15, 7436), (1177, 89, 7436)}, 0.7663202747108305, 'baseline'), ({(7436, 25, 62), (7445, 68, 7436), (32, 15, 7436), (3373, 15, 7436)}, 0.7639818652502843, 'baseline'), ({(7436, 25, 62), (3373, 15, 7436), (32, 15, 7436), (7436, 101, 6854)}, 0.74095158384336, 'baseline'), ({(7436, 25, 62), (3373, 15, 7436), (7436, 101, 975), (32, 15, 7436)}, 0.7118969416719672, 'baseline'), ({(7436, 166, 90), (7436, 25, 62), (32, 15, 7436), (1177, 89, 7436)}, 0.700589225097227, 'baseline'), ({(7436, 166, 90), (7436, 25, 62), (7445, 68, 7436), (32, 15, 7436)}, 0.69591812824183, 'baseline'), ({(7436, 25, 62), (3373, 15, 7436), (32, 15, 7436), (7436, 101, 9982)}, 0.6718044727844859, 'baseline'), ({(7436, 25, 62), (7445, 68, 7436), (32, 15, 7436), (1177, 89, 7436)}, 0.6710272282006112, 'baseline'), ({(7436, 166, 90), (7436, 25, 62), (32, 15, 7436), (7436, 101, 6854)}, 0.6675215213887653, 'baseline'), ([(7436, 25, 62), (6632, 217, 3433), (6632, 25, 62)], 0.28180027, 'xrule'), ([(7436, 25, 62), (6037, 217, 3433), (6037, 25, 62)], 0.27999973, 'xrule'), ([(7436, 25, 62), (7727, 217, 3433), (7727, 25, 62)], 0.27610016, 'xrule'), ([(9463, 25, 62), (7436, 25, 62), (9463, 217, 3433)], 0.2737999, 'xrule'), ([(7436, 25, 62), (3433, 25, 62)], 0.22020054, 'xrule')]","(7436, 217, 3433)",1,[8.159554],[1],"[(6182, 217, 3433), (7445, 68, 7058), (1177, 89, 11184), (127, 143, 3373), (7445, 68, 7436), (7436, 166, 90), (6182, 108, 90), (11184, 217, 3433), (7727, 101, 975), (6003, 217, 3433), (7436, 25, 62), (3373, 15, 7436), (1177, 89, 7436), (6003, 101, 6854), (32, 15, 7436), (32, 15, 6182), (7436, 101, 975), (7436, 101, 6854), (127, 217, 3433), (7058, 217, 3433), (3433, 25, 62), (7727, 217, 3433)]",8.159554,1.0
17,9.2232685,"[({(2369, 10, 5312), (2369, 10, 9728), (2369, 10, 4491), (2369, 10, 2070)}, 0.3973513065688846, 'baseline'), ({(2369, 10, 5312), (2369, 10, 4491), (2369, 7, 6604), (2369, 10, 2070)}, 0.34519008944886126, 'baseline'), ({(2369, 10, 5312), (2369, 10, 9728), (2369, 7, 6604), (2369, 10, 4491)}, 0.34439186404051975, 'baseline'), ({(2369, 10, 5312), (2369, 10, 4491), (2369, 7, 1431), (2369, 10, 2070)}, 0.3286905699569553, 'baseline'), ({(2369, 10, 5312), (2369, 10, 4491), (7800, 19, 2369), (2369, 10, 2070)}, 0.3284836226382876, 'baseline'), ({(2369, 10, 5312), (2369, 10, 9728), (2369, 10, 4491), (7800, 19, 2369)}, 0.32758240040519626, 'baseline'), ({(2369, 10, 5312), (2369, 10, 9728), (2369, 10, 4491), (2369, 7, 1431)}, 0.3272247725275688, 'baseline'), ({(2369, 10, 5312), (2369, 10, 9728), (2369, 7, 7271), (2369, 10, 4491)}, 0.3168631009892617, 'baseline'), ({(2369, 10, 5312), (2369, 10, 4491), (2369, 7, 7271), (2369, 10, 2070)}, 0.31610206887172426, 'baseline'), ({(2369, 10, 9728), (2369, 7, 6604), (2369, 10, 4491), (2369, 10, 2070)}, 0.3140154294615271, 'baseline'), ([(1827, 10, 4491), (2369, 10, 4491), (1827, 182, 2517)], 0.15780067, 'xrule'), ([(2369, 10, 5312), (1827, 182, 2517), (1827, 10, 5312)], 0.15600014, 'xrule'), ([(2369, 7, 7851), (7851, 30, 608), (608, 7, 7851), (608, 182, 2517), (7851, 30, 2369)], 0.12709999, 'xrule'), ([(2369, 10, 4491), (2935, 182, 2517), (2935, 10, 4491)], 0.123000145, 'xrule'), ([(2369, 10, 5312), (2935, 182, 2517), (2935, 10, 5312)], 0.12030029, 'xrule')]","(2369, 182, 2517)",1,[8.188112],[1],"[(9169, 210, 2517), (3641, 182, 2517), (2369, 7, 6604), (7957, 210, 2517), (2070, 210, 2517), (7800, 19, 2369), (1431, 30, 3641), (9169, 103, 6604), (2369, 10, 4491), (2369, 7, 1431), (5312, 210, 2517), (2369, 10, 5312), (2369, 10, 9728), (4491, 210, 2517), (9728, 210, 2517), (7957, 27, 7800), (2369, 10, 2070)]",8.188112,1.0
21,6.0403447,"[({(7479, 19, 1857), (1857, 47, 7479), (447, 22, 7479), (7479, 19, 39)}, 1.6444712422312449, 'baseline'), ({(7479, 19, 1857), (1857, 47, 7479), (7479, 43, 141), (7479, 19, 39)}, 1.591081690366761, 'baseline'), ({(7479, 19, 1857), (171, 50, 7479), (1857, 47, 7479), (7479, 19, 39)}, 1.554770539103482, 'baseline'), ({(7479, 19, 1857), (3169, 22, 7479), (1857, 47, 7479), (7479, 19, 39)}, 1.490335531109839, 'baseline'), ({(7479, 19, 1857), (7479, 17, 862), (1857, 47, 7479), (447, 22, 7479)}, 1.2803149810888457, 'baseline'), ({(7479, 19, 1857), (7479, 17, 862), (171, 50, 7479), (1857, 47, 7479)}, 1.2743259061432695, 'baseline'), ({(7479, 19, 1857), (7479, 17, 862), (1857, 47, 7479), (7479, 43, 141)}, 1.1857033333699105, 'baseline'), ({(7479, 19, 1857), (3169, 22, 7479), (7479, 17, 862), (1857, 47, 7479)}, 1.1706171589547767, 'baseline'), ({(7479, 19, 1857), (171, 50, 7479), (1857, 47, 7479), (447, 22, 7479)}, 1.137644822133298, 'baseline'), ({(7479, 19, 1857), (1857, 47, 7479), (447, 22, 7479)}, 0.9787149933077176, 'baseline'), ([(7479, 19, 1857), (1662, 19, 2998), (1662, 19, 1857), (1857, 47, 7479)], 0.40470028, 'xrule'), ([(7479, 19, 1857), (2998, 10, 9728), (1857, 47, 7479), (1857, 10, 9728)], 0.3984003, 'xrule'), ([(3389, 19, 1857), (7479, 19, 1857), (1857, 47, 3389), (1857, 47, 7479), (3389, 19, 2998)], 0.3977003, 'xrule'), ([(1857, 47, 7729), (7729, 19, 1857), (7479, 19, 1857), (1857, 47, 7479), (7729, 19, 2998)], 0.39500046, 'xrule'), ([(8493, 19, 2998), (8493, 19, 1857), (7479, 19, 1857), (2998, 47, 8493), (1857, 47, 7479), (1857, 47, 8493)], 0.37979984, 'xrule')]","(7479, 19, 2998)",1,[2.2477689],[32],"[(447, 22, 7479), (7479, 43, 141), (8878, 17, 862), (8878, 19, 2998), (171, 50, 332), (13529, 19, 1857), (7729, 19, 2998), (13529, 19, 2998), (2998, 47, 5167), (5167, 19, 39), (7479, 19, 39), (332, 19, 2998), (7479, 17, 862), (447, 22, 5046), (171, 50, 7479), (7479, 19, 1857), (1857, 47, 7479), (3169, 22, 7479), (13529, 43, 141), (2998, 47, 5046), (3169, 22, 7729)]",2.2477689,32.0
19,9.398626,"[({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 163), (2323, 107, 8253)}, 0.8076563350281797, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 163)}, 0.6791868657844342, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 163), (2323, 1, 11771)}, 0.6652555911329611, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 9877), (2323, 107, 163)}, 0.662292524990213, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 163), (2323, 107, 7405)}, 0.6592789141346354, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 8253)}, 0.6462269272279366, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 163), (7820, 145, 2323)}, 0.6437693084969685, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 8253), (2323, 1, 11771)}, 0.6313944304362589, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 163), (4191, 162, 2323)}, 0.631151243461276, 'baseline'), ({(1794, 2, 2323), (2323, 25, 62), (2323, 107, 9877), (2323, 107, 8253)}, 0.6303854429822907, 'baseline'), ([(2323, 25, 62), (4111, 25, 62), (4111, 26, 494)], 0.44110012, 'xrule'), ([(7318, 110, 494), (2323, 25, 62), (7318, 25, 62)], 0.43570042, 'xrule'), ([(2323, 25, 62), (228, 25, 62), (228, 91, 494)], 0.43080044, 'xrule'), ([(2323, 25, 62), (10312, 91, 494), (10312, 25, 62)], 0.42990017, 'xrule'), ([(2323, 25, 62), (12456, 25, 62), (12456, 91, 494)], 0.42990017, 'xrule')]","(2323, 91, 494)",1,[9.375972],[1],"[(2323, 107, 9877), (2323, 107, 163), (11316, 1, 11771), (7623, 107, 163), (1794, 2, 2323), (8964, 110, 494), (2323, 1, 11771), (2323, 107, 7405), (8964, 25, 62), (2323, 107, 8253), (2323, 25, 62), (11316, 91, 494), (11316, 107, 9877), (712, 107, 8253), (1794, 2, 12041), (7623, 91, 494), (11316, 107, 7405), (12041, 91, 494), (712, 91, 494)]",9.375972,1.0
12,7.2044873,"[({(4638, 20, 1727), (1727, 17, 1415), (1727, 17, 10844)}, 0.8769617562439066, 'baseline'), ({(4638, 20, 1727), (1727, 17, 1415)}, 0.5703192190403484, 'baseline'), ({(4638, 20, 1727), (1727, 17, 10844)}, 0.5019045301861959, 'baseline'), ({(1727, 17, 1415), (1727, 17, 10844)}, 0.47933868830763887, 'baseline'), ({(1727, 19, 908), (4638, 20, 1727)}, 0.3907413898277517, 'baseline'), ({(4851, 47, 1727), (4638, 20, 1727)}, 0.38232426024199223, 'baseline'), ({(4851, 47, 1727), (1727, 17, 1415)}, 0.331211131191868, 'baseline'), ({(1727, 19, 908), (1727, 17, 1415)}, 0.3136721067304409, 'baseline'), ([(1727, 25, 62), (2771, 25, 62), (2771, 17, 432)], 0.28569984, 'xrule'), ([(1727, 25, 62), (5539, 17, 432), (5539, 25, 62)], 0.27980042, 'xrule'), ([(1727, 25, 62), (7625, 17, 432), (7625, 25, 62)], 0.27700043, 'xrule'), ({(4851, 47, 1727), (1727, 17, 10844)}, 0.2763729503364735, 'baseline'), ([(4638, 20, 527), (4638, 20, 1727), (527, 17, 432)], 0.25730038, 'xrule'), ([(3625, 17, 432), (4638, 20, 1727), (4638, 20, 3625)], 0.25580025, 'xrule'), ({(1727, 19, 908), (1727, 17, 10844)}, 0.25106338751858465, 'baseline')]","(1727, 17, 432)",1,[6.4800916],[4],"[(4638, 20, 11706), (7323, 17, 432), (7323, 17, 1415), (13366, 17, 10844), (1727, 17, 10844), (908, 47, 539), (4638, 20, 1727), (13366, 17, 432), (11706, 17, 432), (1727, 19, 908), (539, 17, 432), (1727, 17, 1415)]",6.4800916,4.0
11,7.4030623,"[({(13994, 154, 2438), (13994, 127, 2792), (2792, 15, 13994), (12732, 24, 13994)}, 4.962367552838252, 'baseline'), ({(13994, 154, 2438), (13994, 127, 2792), (2792, 15, 13994), (3891, 66, 13994)}, 4.707597429901361, 'baseline'), ({(13994, 127, 2792), (13994, 154, 2438), (3891, 24, 13994), (2792, 15, 13994)}, 4.672150746959491, 'baseline'), ({(13994, 154, 2438), (13994, 127, 2792), (2792, 15, 13994)}, 4.670254364638177, 'baseline'), ({(13994, 154, 2438), (13994, 127, 2792), (2792, 15, 13994), (12732, 66, 13994)}, 4.530339236050079, 'baseline'), ({(13994, 154, 2438), (13994, 127, 2792), (12732, 66, 13994), (12732, 24, 13994)}, 3.1156299190155696, 'baseline'), ({(13994, 154, 2438), (13994, 127, 2792), (12732, 24, 13994)}, 2.936230391685248, 'baseline'), ({(3891, 66, 13994), (13994, 154, 2438), (13994, 127, 2792), (12732, 24, 13994)}, 2.8752638889454483, 'baseline'), ({(13994, 127, 2792), (13994, 154, 2438), (3891, 24, 13994), (12732, 24, 13994)}, 2.8716966693621924, 'baseline'), ({(13994, 154, 2438), (13994, 127, 2792)}, 2.768062771368505, 'baseline'), ([(13994, 154, 2438), (32, 15, 134), (134, 154, 2438)], 1.4225998, 'xrule'), ([(13994, 154, 2438), (32, 87, 1139), (1139, 154, 2438)], 1.2824998, 'xrule'), ([(12419, 154, 2438), (13994, 154, 2438), (32, 87, 12419)], 1.2333999, 'xrule'), ([(32, 154, 2438), (13994, 154, 2438)], 1.0528002, 'xrule'), ([(9568, 154, 2438), (13994, 154, 2438), (32, 15, 9568)], 0.9693999, 'xrule')]","(13994, 133, 32)",1,[11.367279],[1],"[(32, 154, 2438), (3891, 24, 13994), (2792, 15, 13994), (12732, 48, 32), (12732, 24, 13994), (3891, 66, 13994), (2792, 133, 32), (13994, 154, 2438), (12732, 66, 13994), (3891, 48, 32), (13994, 127, 2792)]",11.367279,1.0
15,6.9772243,"[({(705, 148, 7018), (705, 148, 2034), (705, 148, 4558), (705, 148, 4653)}, 0.38393310884238396, 'baseline'), ({(705, 148, 7018), (705, 148, 2034), (705, 148, 4558), (705, 148, 1264)}, 0.3828640398778472, 'baseline'), ({(705, 148, 7018), (705, 148, 9623), (705, 148, 2034), (705, 148, 4558)}, 0.3808594164483469, 'baseline'), ({(705, 148, 1922), (705, 148, 7018), (705, 148, 2034), (705, 148, 4558)}, 0.38028435084322026, 'baseline'), ({(705, 148, 7018), (705, 148, 4653), (705, 148, 2034), (705, 148, 1264)}, 0.3802290377334931, 'baseline'), ({(705, 148, 7018), (705, 148, 4653), (705, 148, 4558), (705, 148, 1264)}, 0.38009838435535326, 'baseline'), ({(705, 148, 7018), (705, 148, 9623), (705, 148, 4653), (705, 148, 4558)}, 0.37962917659731527, 'baseline'), ({(705, 148, 1922), (705, 148, 7018), (705, 148, 4653), (705, 148, 4558)}, 0.37957004877669465, 'baseline'), ({(705, 148, 1264), (705, 148, 2034), (705, 148, 4558), (705, 148, 4653)}, 0.37930301997109106, 'baseline'), ({(705, 148, 2034), (705, 148, 9623), (705, 148, 4653), (705, 148, 4558)}, 0.37892727229687156, 'baseline'), ([(434, 161, 4358), (4358, 148, 2861), (434, 161, 705)], 0.16940022, 'xrule'), ([(2376, 148, 2861), (434, 161, 705), (434, 161, 2376)], 0.16499996, 'xrule'), ([(9277, 148, 2861), (434, 161, 9277), (434, 161, 705)], 0.16289997, 'xrule'), ([(434, 161, 1445), (1445, 148, 2861), (434, 161, 705)], 0.16260052, 'xrule'), ([(7971, 148, 2861), (434, 161, 7971), (434, 161, 705)], 0.1590004, 'xrule')]","(705, 148, 2861)",1,[6.4447775],[6],"[(9623, 231, 2861), (705, 148, 1264), (2034, 231, 2861), (2861, 231, 7018), (705, 148, 4558), (705, 148, 2034), (705, 148, 9623), (705, 148, 1922), (12391, 148, 4653), (2861, 231, 1264), (2861, 231, 4558), (2861, 231, 1922), (705, 148, 4653), (12391, 148, 2861), (705, 148, 7018)]",6.4447775,6.0
10,6.6576047,"[({(10423, 15, 13557), (119, 15, 13557), (13557, 25, 62)}, 8.97478089696055, 'baseline'), ({(10423, 15, 13557), (119, 15, 13557)}, 6.592684915112055, 'baseline'), ({(119, 15, 13557), (13557, 25, 62)}, 3.779419403681188, 'baseline'), ({(119, 15, 13557)}, 2.232185001261208, 'baseline'), ([(119, 15, 13557), (119, 15, 11915), (11915, 154, 2620)], 1.8086, 'xrule'), ([(119, 54, 6679), (119, 15, 13557), (6679, 154, 2620), (119, 15, 6679)], 1.8000998, 'xrule'), ([(11559, 62, 119), (119, 15, 11559), (119, 15, 13557), (11559, 205, 119), (11559, 154, 2620)], 1.7943001, 'xrule'), ([(119, 15, 13557), (2613, 154, 2620), (119, 15, 2613), (2613, 62, 119), (2613, 205, 119)], 1.7932, 'xrule'), ([(119, 154, 2620), (119, 15, 13557)], 1.7792997, 'xrule'), ({(13557, 25, 62)}, 0.38160423611996286, 'baseline'), ({(10423, 15, 13557), (13557, 25, 62)}, 0.10242847639924693, 'baseline'), ({(10423, 15, 13557)}, -0.17472263122894313, 'baseline')]","(13557, 154, 2620)",1,[7.9058056],[5],"[(13832, 154, 2620), (119, 15, 13557), (10958, 25, 62), (10423, 15, 13557), (10958, 154, 2620), (11915, 154, 2620), (119, 154, 2620), (13557, 25, 62), (119, 15, 11915), (10423, 15, 13832)]",7.9058056,5.0
16,8.017205,"[({(10437, 48, 32), (10437, 19, 1060), (10437, 17, 2044), (10437, 39, 150)}, 3.295130066312291, 'baseline'), ({(10437, 39, 150), (10437, 24, 2607), (10437, 66, 2607), (10437, 48, 32)}, 2.980667331742724, 'baseline'), ({(10437, 39, 150), (10437, 48, 32), (10437, 17, 2044), (10437, 66, 2607)}, 2.4296199235336196, 'baseline'), ({(10437, 24, 2607), (10437, 17, 2044), (10437, 39, 150), (10437, 48, 32)}, 2.3204752241831827, 'baseline'), ({(10437, 39, 150), (10437, 48, 32), (10437, 19, 1060), (10437, 66, 2607)}, 2.2918130166629807, 'baseline'), ({(10437, 48, 32), (3644, 183, 10437), (10437, 17, 2044), (10437, 39, 150)}, 2.219473951942121, 'baseline'), ({(10437, 48, 32), (10437, 17, 2044), (10437, 39, 150)}, 2.1816917563496867, 'baseline'), ({(10437, 24, 2607), (10437, 19, 1060), (10437, 39, 150), (10437, 48, 32)}, 2.1618186123368814, 'baseline'), ({(10437, 24, 2607), (10437, 66, 2607), (10437, 48, 32)}, 2.1181970686107086, 'baseline'), ({(10437, 48, 32), (10437, 19, 1060), (10437, 39, 150)}, 2.0798154890321907, 'baseline'), ([(10437, 48, 32), (8646, 48, 32), (8646, 43, 141)], 1.1538, 'xrule'), ([(10437, 48, 32), (12821, 48, 32), (12821, 43, 141)], 1.0492, 'xrule'), ([(10437, 48, 32), (9227, 48, 32), (9227, 43, 141)], 0.97679996, 'xrule'), ([(10437, 48, 32), (4720, 48, 32), (4720, 43, 141)], 0.9587002, 'xrule'), ([(10437, 48, 32), (4205, 43, 141), (4205, 48, 32)], 0.92300034, 'xrule')]","(10437, 43, 141)",1,[5.178165],[1],"[(14350, 48, 32), (9371, 43, 141), (10437, 17, 2044), (14350, 43, 141), (11381, 39, 150), (10437, 24, 2607), (10437, 39, 150), (10437, 48, 32), (9371, 66, 2607), (10437, 19, 1060), (12810, 19, 1060), (12439, 43, 141), (12810, 43, 141), (11381, 43, 141), (10437, 66, 2607), (12439, 17, 2044)]",5.178165,1.0
