new_scores,new_ranks,original_score,exp_length,new_rank,original_rank,facts,new_score,exp,prediction
[0.3076769709587097],[6],0.9577904939651489,17,6.0,1,"[({(4979, 64, 3407), (3407, 64, 94), (3407, 35, 1562), (3407, 35, 6615)}, 0.07217351628369112, 'baseline'), ({(3407, 35, 1562), (3407, 35, 6615)}, 0.04578987783255702, 'baseline'), ({(4979, 64, 3407), (3407, 35, 6615), (7692, 64, 3407), (5745, 64, 3407)}, 0.03920350501446585, 'baseline'), ({(3407, 64, 4733), (4979, 64, 3407), (3407, 35, 6615), (3407, 64, 7692)}, 0.02502779191689505, 'baseline'), ({(3407, 64, 4734), (4979, 64, 3407), (3407, 35, 6615)}, 0.02047948071110228, 'baseline'), ([(3407, 35, 4507), (471, 35, 4507), (471, 35, 7238)], 0.017300002, 'xrule'), ({(3407, 35, 6615), (7692, 64, 3407), (5745, 64, 3407)}, 0.01662037795047511, 'baseline'), ([(3407, 35, 1806), (513, 35, 1806), (513, 35, 7238)], 0.015000001, 'xrule'), ([(688, 35, 611), (688, 35, 7238), (3407, 35, 611)], 0.012400001, 'xrule'), ([(3407, 35, 4507), (7238, 18, 2528), (4507, 18, 2528)], 0.012200002, 'xrule'), ({(3407, 64, 7692), (4979, 64, 3407), (3407, 35, 6615)}, 0.011364559614342523, 'baseline'), ([(3407, 35, 1806), (1550, 35, 7238), (1550, 35, 1806)], 0.010600001, 'xrule'), ({(3407, 35, 6615), (5745, 64, 3407)}, 0.009098450623519156, 'baseline'), ({(3407, 64, 4734), (3407, 35, 6615)}, 0.0057278675512813845, 'baseline'), ({(4979, 64, 3407), (3407, 64, 94), (7692, 64, 3407), (3407, 35, 6615)}, -0.008955557894031007, 'baseline')]",0.3076769709587097,"[(3407, 64, 94), (6615, 58, 7238), (4979, 35, 7238), (3407, 35, 1562), (3407, 35, 6615), (94, 35, 7238), (3407, 64, 7692), (4733, 35, 7238), (4734, 35, 7238), (3407, 64, 4734), (7692, 35, 7238), (5745, 64, 3407), (3407, 64, 4733), (4979, 64, 3407), (5745, 35, 7238), (7692, 64, 3407), (7238, 58, 1562)]","(3407, 35, 7238)"
[0.8992108702659607],[1],0.962796151638031,13,1.0,1,"[([(6482, 28, 32), (486, 13, 32), (486, 26, 990)], 0.049100004, 'xrule'), ([(6482, 28, 32), (5827, 28, 32), (5827, 26, 990)], 0.045500003, 'xrule'), ([(6482, 28, 32), (4883, 28, 32), (4883, 26, 990), (4883, 13, 32)], 0.0427, 'xrule'), ([(6482, 28, 32), (906, 28, 32), (906, 13, 32), (906, 26, 990)], 0.0419, 'xrule'), ([(5827, 26, 4038), (5827, 26, 990), (6482, 26, 4038)], 0.0325, 'xrule'), ({(6482, 26, 342), (6482, 84, 9099), (6482, 26, 1936), (6482, 26, 1098)}, 0.0308234774984563, 'baseline'), ({(6482, 28, 32), (6482, 14, 160), (6482, 26, 1936)}, 0.009242425643160088, 'baseline'), ({(6482, 14, 160)}, 0.001093520728570347, 'baseline'), ({(6482, 26, 342)}, -0.0030393982889896387, 'baseline'), ({(6482, 26, 342), (6482, 86, 1283)}, -0.02090847592321725, 'baseline'), ({(2250, 2, 6482), (6482, 26, 1936)}, -0.021340020946623343, 'baseline'), ({(6482, 84, 9035), (6482, 14, 160), (6482, 26, 342), (6482, 26, 1098)}, -0.047910728526392596, 'baseline'), ({(6482, 26, 4038), (6482, 14, 160), (6482, 26, 342), (6482, 26, 1098)}, -0.07775474058194896, 'baseline'), ({(6482, 26, 342), (6482, 26, 1936), (6482, 26, 1098)}, -0.08861147327009919, 'baseline'), ({(6482, 86, 1283), (6482, 26, 1098)}, -0.1618405773687939, 'baseline')]",0.8992108702659607,"[(6482, 28, 32), (6482, 26, 4038), (486, 13, 32), (4883, 26, 990), (906, 13, 32), (4883, 28, 32), (5827, 26, 4038), (4883, 13, 32), (5827, 28, 32), (906, 28, 32), (5827, 26, 990), (906, 26, 990), (486, 26, 990)]","(6482, 26, 990)"
[0.9855045676231384],[1],0.9962792992591858,20,1.0,1,"[([(3663, 20, 4406), (3663, 20, 5628), (4406, 25, 62)], 0.11559999, 'xrule'), ([(2077, 76, 4406), (4406, 25, 62), (2077, 76, 5628)], 0.09200001, 'xrule'), ([(6105, 19, 1049), (6105, 25, 62), (1049, 47, 5628), (1049, 47, 6105), (5628, 19, 1049)], 0.076900005, 'xrule'), ({(5628, 8, 2379), (5628, 66, 954), (5628, 8, 3234)}, 0.06436399650226894, 'baseline'), ({(5628, 8, 3234), (5628, 8, 3732), (5628, 66, 954), (5628, 3, 7643)}, 0.037693480926106936, 'baseline'), ({(5628, 8, 3234), (2379, 8, 5628), (5628, 66, 954), (5027, 20, 5628)}, 0.024761478375659576, 'baseline'), ({(5628, 66, 954), (5027, 20, 5628)}, 0.022550682494335606, 'baseline'), ({(5628, 66, 954), (3234, 8, 5628), (7643, 3, 5628), (5628, 3, 7643)}, 0.022282163541853705, 'baseline'), ({(5628, 66, 954), (5628, 3, 3234), (7643, 8, 5628), (5628, 3, 7643)}, 0.021691481547462844, 'baseline'), ({(5628, 66, 954), (10932, 22, 5628), (5628, 3, 7643)}, 0.015231172482821386, 'baseline'), ({(5628, 8, 3234), (5628, 66, 954), (5628, 3, 7643)}, 0.013998429247824502, 'baseline'), ({(5628, 66, 954), (2379, 8, 5628), (3234, 8, 5628), (5628, 3, 7643)}, 0.013789932207962988, 'baseline'), ({(5628, 66, 954)}, 0.013754169413395776, 'baseline'), ([(8375, 43, 141), (8375, 25, 62), (5628, 43, 141)], -0.013300002, 'xrule'), ([(6105, 17, 131), (5628, 17, 131), (6105, 25, 62)], -0.014599979, 'xrule')]",0.9855045676231384,"[(954, 25, 62), (7643, 25, 62), (5628, 19, 1049), (5628, 8, 2379), (2077, 76, 4406), (3732, 25, 62), (3663, 20, 5628), (3234, 25, 62), (4406, 25, 62), (6105, 25, 62), (2379, 25, 62), (6105, 19, 1049), (1049, 47, 6105), (2077, 76, 5628), (5628, 8, 3732), (3663, 20, 4406), (5628, 8, 3234), (5628, 66, 954), (1049, 47, 5628), (5628, 3, 7643)]","(5628, 25, 62)"
[0.9301088452339172],[1],0.9204357266426086,13,1.0,1,"[({(1501, 10, 6820)}, 0.0690728826396149, 'baseline'), ({(1501, 7, 3247)}, 0.04720077940248787, 'baseline'), ({(1501, 10, 6820), (1501, 7, 4572)}, 0.0455274385809058, 'baseline'), ({(1501, 7, 3247), (1501, 7, 2609), (1501, 10, 6820), (1501, 7, 4572)}, 0.043978492674894384, 'baseline'), ({(1501, 7, 3247), (1501, 10, 6820), (1501, 7, 2609), (1501, 7, 9068)}, 0.034216443994986856, 'baseline'), ({(1501, 7, 3247), (1501, 10, 6820), (1501, 7, 2609), (1501, 7, 5754)}, 0.03273812955553257, 'baseline'), ({(1501, 10, 6820), (1501, 7, 1041)}, 0.019839326803227152, 'baseline'), ({(1501, 7, 4572)}, 0.014263967925306936, 'baseline'), ({(1501, 7, 3247), (1501, 10, 6820), (1501, 10, 6946), (1501, 7, 9068)}, 0.007386426391681898, 'baseline'), ([(1062, 10, 11145), (1062, 10, 5449), (1501, 10, 5449)], -0.0024999976, 'xrule'), ({(1501, 7, 3247), (1501, 10, 6820), (1501, 7, 6374)}, -0.007190366335158159, 'baseline'), ([(3356, 10, 11145), (3356, 10, 6045), (1501, 10, 6045)], -0.03210002, 'xrule'), ([(3356, 10, 11145), (1501, 10, 5449), (3356, 10, 5449)], -0.03820002, 'xrule'), ([(1062, 10, 11145), (1062, 10, 6045), (1501, 10, 6045)], -0.07889998, 'xrule'), ([(2820, 10, 11145), (2820, 10, 6045), (1501, 10, 6045)], -0.090600014, 'xrule')]",0.9301088452339172,"[(1501, 7, 3247), (11145, 210, 3202), (6820, 210, 3202), (1759, 10, 11145), (1759, 7, 3247), (2003, 7, 2609), (1501, 7, 2609), (1501, 10, 6820), (11145, 103, 9068), (1501, 7, 4572), (11145, 103, 4572), (2003, 10, 11145), (1501, 7, 9068)]","(1501, 10, 11145)"
[0.9836732149124146],[1],0.9756770730018616,20,1.0,1,"[({(5600, 20, 2051), (11982, 1, 2051), (3732, 175, 2051)}, 0.2050968216647856, 'baseline'), ({(11982, 1, 2051), (2051, 17, 1002), (3732, 175, 2051)}, 0.17552570557716984, 'baseline'), ({(11982, 1, 2051), (2051, 19, 435), (3732, 175, 2051)}, 0.1404180928695534, 'baseline'), ({(5600, 20, 2051), (11982, 1, 2051), (2051, 175, 2052), (3732, 175, 2051)}, 0.12943194351163004, 'baseline'), ({(11982, 1, 2051), (3068, 20, 2051), (3732, 175, 2051)}, 0.12167034590013379, 'baseline'), ({(2051, 17, 1415), (3732, 175, 2051)}, 0.12102923829845899, 'baseline'), ({(3732, 175, 2051)}, 0.11803893287647028, 'baseline'), ({(11982, 1, 2051), (570, 42, 2051), (2051, 134, 597), (3732, 175, 2051)}, 0.09516928630041178, 'baseline'), ({(570, 42, 2051), (2051, 160, 10301), (3732, 175, 2051)}, 0.09159115986495632, 'baseline'), ({(11982, 1, 2051)}, 0.0814276142157863, 'baseline'), ([(4269, 85, 434), (1972, 76, 4269), (1972, 76, 2051)], 0.0636, 'xrule'), ([(8740, 17, 1002), (8740, 85, 434), (2051, 17, 1002)], 0.0582, 'xrule'), ([(2051, 17, 1415), (7625, 85, 434), (7625, 17, 1415)], 0.0582, 'xrule'), ([(3068, 20, 4953), (3068, 20, 2051), (4953, 85, 434)], 0.050100002, 'xrule'), ([(2077, 76, 4269), (4269, 85, 434), (2077, 76, 2051)], 0.048600003, 'xrule')]",0.9836732149124146,"[(4544, 85, 434), (3068, 20, 2051), (11982, 1, 4544), (3732, 85, 434), (3732, 175, 2051), (8666, 85, 434), (5600, 20, 2051), (10159, 85, 434), (11982, 1, 2051), (1841, 19, 435), (2051, 17, 1002), (2051, 175, 2052), (2051, 19, 435), (4776, 85, 434), (1841, 85, 434), (2052, 224, 12372), (3068, 20, 4776), (5600, 20, 8666), (10159, 17, 1002), (434, 161, 12372)]","(2051, 85, 434)"
[0.7672685980796814],[1],0.931495726108551,17,1.0,1,"[({(3715, 66, 1124), (3715, 192, 8453)}, 0.1060553594352763, 'baseline'), ({(3715, 19, 721), (3715, 192, 8453)}, 0.10444694300053009, 'baseline'), ({(3715, 6, 3716), (3715, 17, 393)}, 0.09119365647492929, 'baseline'), ({(3715, 6, 3716)}, 0.08844024971410856, 'baseline'), ([(3715, 19, 999), (11422, 19, 999), (11422, 17, 862)], 0.013699979, 'xrule'), ({(3715, 19, 999), (3715, 19, 721)}, 0.012260059791599257, 'baseline'), ({(3715, 6, 3716), (3715, 19, 721)}, -0.003181596339734159, 'baseline'), ({(3715, 192, 8453)}, -0.014778574038459464, 'baseline'), ([(12008, 232, 160), (12008, 17, 862), (3715, 100, 160)], -0.023800015, 'xrule'), ({(3715, 19, 999), (3715, 6, 3716), (3715, 66, 1124)}, -0.024576355766842438, 'baseline'), ({(3715, 19, 999)}, -0.04321538382879571, 'baseline'), ([(11721, 100, 160), (3715, 100, 160), (11721, 17, 862)], -0.055000007, 'xrule'), ({(3715, 17, 393), (3715, 192, 8453)}, -0.061991860162753834, 'baseline'), ([(1903, 100, 160), (1903, 17, 862), (3715, 100, 160)], -0.102100015, 'xrule')]",0.7672685980796814,"[(11422, 19, 999), (11763, 17, 862), (3715, 17, 393), (11294, 17, 862), (11294, 38, 3716), (3715, 19, 999), (8453, 17, 862), (3715, 192, 8453), (11422, 17, 862), (12606, 17, 862), (7327, 17, 862), (3715, 66, 1124), (3715, 6, 3716), (12606, 48, 1124), (3715, 19, 721), (11763, 17, 393), (721, 47, 7327)]","(3715, 17, 862)"
[0.30967605113983154],[5],0.5944116115570068,14,5.0,1,"[({(11844, 16, 32)}, 0.005801423379031159, 'baseline'), ([(484, 89, 11844), (4783, 61, 2940), (484, 89, 4783)], 0.0057999995, 'xrule'), ({(11844, 101, 3231)}, 0.0035624149557957688, 'baseline'), ([(10995, 61, 2940), (10995, 124, 3103), (11844, 124, 3103)], 0.0033, 'xrule'), ([(484, 89, 11844), (484, 89, 8146), (8146, 61, 2940)], 0.0030999994, 'xrule'), ([(11844, 25, 62), (6557, 61, 2940), (6557, 25, 62)], 0.0022999998, 'xrule'), ({(2578, 68, 11844)}, 0.0007451567092865838, 'baseline'), ([(7445, 95, 2940), (11844, 25, 62), (7445, 25, 62)], -0.00040000025, 'xrule'), ({(706, 89, 11844)}, -0.0005190298546461823, 'baseline'), ({(484, 89, 11844)}, -0.002190524761877986, 'baseline'), ({(1566, 89, 11844)}, -0.0024932474476556015, 'baseline'), ({(11844, 217, 3433)}, -0.004169662517475965, 'baseline'), ({(11844, 101, 3835)}, -0.01037483199864477, 'baseline'), ({(11844, 61, 521)}, -0.010832433621095152, 'baseline'), ({(11844, 124, 1749)}, -0.012953265587589385, 'baseline'), ({(3181, 89, 11844)}, -0.013659066586444677, 'baseline'), ({(11844, 124, 873)}, -0.017782666788538647, 'baseline'), ({(11844, 208, 90)}, -0.019199623780746813, 'baseline'), ({(11844, 25, 62)}, -0.025835651018340594, 'baseline'), ({(4709, 89, 11844)}, -0.02662279366919352, 'baseline'), ({(11844, 128, 90)}, -0.03171870580430081, 'baseline'), ({(11844, 108, 90)}, -0.03222253644352195, 'baseline'), ({(11844, 129, 90)}, -0.03574892604698044, 'baseline'), ({(11844, 124, 3103)}, -0.06604143698130915, 'baseline'), ({(11844, 166, 90)}, -0.11284557443117249, 'baseline')]",0.30967605113983154,"[(32, 15, 6182), (8413, 101, 3231), (11844, 124, 3103), (484, 89, 8146), (8146, 61, 2940), (484, 89, 4783), (11844, 101, 3231), (4783, 61, 2940), (8413, 61, 2940), (484, 89, 11844), (6182, 61, 2940), (10995, 124, 3103), (10995, 61, 2940), (11844, 16, 32)]","(11844, 61, 2940)"
[0.7402574419975281],[1],0.8733823895454407,7,1.0,1,"[({(10860, 205, 3955), (382, 87, 10860)}, 0.07380178103380171, 'baseline'), ({(10860, 205, 3955)}, 0.05634419900344946, 'baseline'), ({(382, 87, 10860), (382, 15, 10860)}, 0.04860840640094527, 'baseline'), ({(10860, 205, 3955), (10860, 62, 3955)}, 0.04384845025768388, 'baseline'), ({(10860, 205, 3955), (382, 87, 10860), (382, 15, 10860)}, 0.037786233219091435, 'baseline'), ({(10860, 135, 382), (10860, 205, 3955)}, 0.016236419725547704, 'baseline'), ({(10860, 205, 3955), (10860, 25, 62)}, 0.011525290956035964, 'baseline'), ({(10860, 205, 3955), (382, 15, 10860)}, 0.008530716351816682, 'baseline'), ([(382, 87, 10860), (8283, 154, 5054), (8283, 133, 382), (382, 15, 10860), (10860, 135, 382), (8283, 135, 382), (382, 15, 8283)], -0.0042999983, 'xrule'), ([(382, 87, 10860), (3765, 135, 382), (382, 87, 3765), (3765, 133, 382), (382, 15, 10860), (10860, 135, 382), (382, 15, 3765), (3765, 154, 5054)], -0.0255, 'xrule'), ([(382, 87, 10860), (382, 15, 6622), (382, 15, 10860), (6622, 154, 5054), (10860, 135, 382), (6622, 135, 382)], -0.03189999, 'xrule'), ({(382, 15, 10860)}, -0.037252065749740805, 'baseline'), ([(5570, 154, 5054), (382, 87, 10860), (382, 15, 10860), (10860, 135, 382), (382, 15, 5570)], -0.058199987, 'xrule'), ([(10860, 135, 382), (382, 87, 10860), (382, 154, 5054), (382, 15, 10860)], -0.062099993, 'xrule')]",0.7402574419975281,"[(10860, 205, 3955), (382, 87, 10860), (9536, 205, 3955), (382, 154, 5054), (10860, 62, 3955), (9536, 154, 5054), (382, 15, 10860)]","(10860, 154, 5054)"
[0.852132260799408],[1],0.9143084287643433,10,1.0,1,"[({(1685, 21, 4688)}, 0.17552452838694552, 'baseline'), ({(1685, 123, 5630)}, 0.16042659731883802, 'baseline'), ({(1685, 8, 5183)}, 0.15740681737857243, 'baseline'), ({(5868, 123, 1685), (1685, 123, 5630), (1685, 8, 5183), (1685, 21, 4688)}, 0.09890146094210654, 'baseline'), ({(1685, 123, 5630), (1685, 8, 5183), (1685, 8, 3797)}, 0.042057703228800175, 'baseline'), ({(1685, 123, 5630), (1685, 21, 4688), (1685, 8, 5183), (3142, 77, 1685)}, 0.04134179182386511, 'baseline'), ([(1685, 17, 131), (2541, 17, 131), (2541, 17, 60)], 0.0334, 'xrule'), ([(1685, 17, 131), (12376, 17, 131), (12376, 17, 60)], 0.02819997, 'xrule'), ({(1685, 123, 5630), (1685, 21, 4688), (1685, 8, 5183), (3797, 8, 1685)}, 0.027642915925684148, 'baseline'), ({(1685, 123, 5630), (1685, 3, 792)}, 0.02018109982103012, 'baseline'), ({(1685, 8, 5183), (3797, 8, 1685)}, 0.018011520580724135, 'baseline'), ([(919, 17, 60), (919, 134, 138), (138, 42, 919), (919, 41, 138), (138, 42, 1685)], 0.010599971, 'xrule'), ([(4688, 196, 2016), (2016, 8, 1685), (1685, 8, 2016), (2016, 196, 4688), (4688, 45, 2016), (4688, 17, 60), (2016, 45, 4688)], 0.004499972, 'xrule'), ([(4688, 17, 60), (4688, 19, 2633), (1685, 19, 2633)], -0.00050002337, 'xrule'), ({(1685, 123, 5630), (1685, 21, 4688), (5868, 45, 1685), (1685, 8, 5183)}, -0.04475270681749981, 'baseline')]",0.852132260799408,"[(5868, 123, 1685), (1685, 21, 4688), (3797, 17, 60), (1685, 123, 5630), (5183, 17, 60), (1685, 8, 5183), (5868, 17, 60), (1685, 8, 3797), (5630, 17, 60), (4688, 17, 60)]","(1685, 17, 60)"
[0.7957161068916321],[1],0.9237578511238098,16,1.0,1,"[({(6157, 58, 3794), (1585, 58, 3794)}, 0.5306091141251761, 'baseline'), ({(1585, 58, 3794), (2734, 58, 3794)}, 0.5260897706809394, 'baseline'), ({(330, 15, 3794), (1585, 58, 3794), (2978, 58, 3794)}, 0.516712410292006, 'baseline'), ({(3794, 58, 1340), (1585, 58, 3794)}, 0.49056072310489507, 'baseline'), ({(3794, 58, 1302), (1585, 58, 3794), (834, 58, 3794)}, 0.4778535789516803, 'baseline'), ({(1585, 58, 3794)}, 0.43804786824386227, 'baseline'), ({(3794, 58, 1340), (1585, 58, 3794), (834, 58, 3794)}, 0.43263755455678937, 'baseline'), ({(1179, 13, 3794), (330, 15, 3794), (1585, 58, 3794), (834, 58, 3794)}, 0.35164443801707235, 'baseline'), ({(374, 13, 3794), (1585, 58, 3794)}, 0.31501619145847914, 'baseline'), ({(834, 58, 3794)}, 0.2416045773757134, 'baseline'), ([(3782, 13, 235), (235, 23, 57), (3782, 13, 3794)], 0.058300003, 'xrule'), ([(3782, 13, 834), (834, 23, 57), (3782, 13, 3794)], 0.055700004, 'xrule'), ([(6249, 13, 1361), (1361, 23, 57), (6249, 13, 3794)], 0.051500008, 'xrule'), ([(3782, 13, 1302), (3782, 13, 3794), (1302, 23, 57)], 0.041300014, 'xrule'), ([(3782, 13, 1361), (1361, 23, 57), (3782, 13, 3794)], 0.009100005, 'xrule')]",0.7957161068916321,"[(6157, 58, 3794), (1585, 23, 57), (3794, 58, 1340), (330, 15, 3794), (1585, 58, 3794), (834, 23, 57), (2734, 58, 3794), (1340, 23, 57), (2978, 23, 57), (2978, 58, 3794), (834, 58, 3794), (57, 150, 330), (2734, 23, 57), (3794, 58, 1302), (6157, 23, 57), (1302, 23, 57)]","(3794, 23, 57)"
[0.9970117807388306],[1],0.9941210150718689,19,1.0,1,"[({(1567, 61, 521)}, 0.15883853586503588, 'baseline'), ({(1567, 108, 90), (1567, 61, 521), (3408, 15, 1567)}, 0.15713624209402474, 'baseline'), ({(1567, 25, 62), (1567, 61, 521), (1567, 101, 782), (3408, 15, 1567)}, 0.15639508812288483, 'baseline'), ({(1567, 208, 90), (236, 63, 1567), (1567, 61, 521), (1567, 25, 62)}, 0.15631714018908996, 'baseline'), ({(1567, 208, 90), (1567, 61, 521), (1567, 101, 782), (3408, 15, 1567)}, 0.15552559046821957, 'baseline'), ({(1567, 143, 3408), (1567, 61, 521), (3408, 15, 1567)}, 0.15468786210362848, 'baseline'), ({(236, 63, 1567), (1567, 61, 521), (1567, 25, 62), (3408, 15, 1567)}, 0.15365881773823528, 'baseline'), ({(3408, 15, 1567)}, 0.1529932275604961, 'baseline'), ({(1567, 208, 90), (1567, 101, 782), (3408, 15, 1567)}, 0.14403426199712083, 'baseline'), ({(1567, 143, 3408), (1567, 61, 521)}, 0.14277110544232696, 'baseline'), ([(5033, 167, 1768), (1566, 89, 1567), (1566, 89, 5033)], -0.0005000001, 'xrule'), ([(4143, 167, 1768), (1566, 89, 1567), (1566, 89, 4143)], -0.0016999999, 'xrule'), ([(5033, 167, 1768), (1177, 89, 1567), (1177, 89, 5033)], -0.0028999997, 'xrule'), ([(1567, 16, 32), (32, 15, 5033), (5033, 16, 32), (5033, 167, 1768)], -0.0073999995, 'xrule'), ([(5033, 167, 1768), (706, 89, 1567), (706, 89, 5033)], -0.007700001, 'xrule')]",0.9970117807388306,"[(236, 44, 12959), (1567, 101, 782), (5505, 61, 521), (1567, 208, 90), (5505, 167, 1768), (12959, 167, 1768), (13683, 25, 62), (13373, 208, 90), (236, 63, 1567), (3408, 15, 1567), (1567, 25, 62), (9756, 167, 1768), (9756, 101, 782), (13683, 207, 1768), (1567, 108, 90), (1567, 61, 521), (11745, 167, 1768), (13373, 167, 1768), (11745, 143, 3408)]","(1567, 167, 1768)"
[0.9327031373977661],[1],0.9531452059745789,13,1.0,1,"[({(3324, 71, 6412), (8644, 140, 6412), (6412, 66, 95)}, 0.5216067860916357, 'baseline'), ({(8644, 140, 6412), (6412, 21, 9819)}, 0.4270691693979958, 'baseline'), ({(8644, 140, 6412), (6412, 21, 2698)}, 0.25545940885992774, 'baseline'), ({(8644, 140, 6412)}, 0.20410327183548455, 'baseline'), ({(6412, 21, 4285)}, 0.14593992677136605, 'baseline'), ({(3324, 71, 6412)}, 0.1405178114369407, 'baseline'), ({(3324, 71, 6412), (6412, 66, 11647), (8644, 140, 6412), (6412, 21, 4285)}, 0.13664863552210585, 'baseline'), ({(6412, 21, 9819)}, 0.12424782955275272, 'baseline'), ({(8644, 140, 6412), (6412, 21, 4285), (6412, 17, 215)}, 0.11349443634274284, 'baseline'), ({(3324, 71, 6412), (6412, 21, 3652), (6412, 21, 4285)}, 0.11318848566776811, 'baseline'), ([(465, 14, 160), (465, 28, 32), (6412, 100, 160)], -0.0247, 'xrule'), ([(6412, 43, 141), (10460, 43, 141), (10460, 48, 32)], -0.02610001, 'xrule'), ([(3965, 13, 32), (3965, 14, 160), (6412, 100, 160)], -0.0361, 'xrule'), ([(4674, 100, 160), (6412, 100, 160), (4674, 48, 32)], -0.045, 'xrule'), ([(5597, 13, 32), (6412, 100, 160), (5597, 14, 160)], -0.045700014, 'xrule')]",0.9327031373977661,"[(3324, 71, 6412), (8254, 48, 32), (8644, 140, 8254), (8644, 140, 6412), (6412, 66, 95), (4285, 48, 32), (6412, 21, 2698), (3324, 151, 32), (95, 62, 32), (6412, 21, 4285), (9819, 48, 32), (6412, 21, 9819), (2698, 48, 32)]","(6412, 48, 32)"
[0.5570093393325806],[1],0.6916261315345764,11,1.0,1,"[({(13805, 24, 2015), (13805, 85, 434)}, 0.32812712722181236, 'baseline'), ({(13805, 85, 434)}, 0.17922658779394932, 'baseline'), ({(13805, 24, 2015)}, 0.12258930049264462, 'baseline'), ({(13805, 48, 1928)}, 0.07473171782508801, 'baseline'), ([(7783, 85, 434), (7783, 17, 862), (13805, 85, 434)], 0.0405, 'xrule'), ([(9173, 17, 862), (9173, 85, 434), (13805, 85, 434)], 0.026300002, 'xrule'), ([(4337, 17, 862), (13805, 85, 434), (4337, 85, 434)], 0.024999999, 'xrule'), ([(722, 85, 434), (722, 17, 862), (13805, 85, 434)], 0.016900003, 'xrule'), ([(7396, 85, 434), (7396, 17, 862), (13805, 85, 434)], 0.010600001, 'xrule')]",0.5570093393325806,"[(14338, 17, 862), (13805, 24, 2015), (13977, 17, 862), (13805, 48, 1928), (13805, 85, 434), (10702, 17, 862), (7783, 85, 434), (7783, 17, 862), (14338, 48, 2015), (13977, 48, 1928), (10702, 85, 434)]","(13805, 17, 862)"
[0.15512636303901672],[6],0.8698863387107849,11,6.0,1,"[({(5987, 8, 7843)}, 0.014477024726283682, 'baseline'), ([(8880, 43, 141), (8880, 17, 862), (7843, 43, 141)], 0.006500001, 'xrule'), ([(7166, 43, 141), (7166, 17, 862), (7843, 43, 141)], 0.006500001, 'xrule'), ([(10135, 43, 141), (10135, 17, 862), (7843, 43, 141)], 0.004800001, 'xrule'), ([(13233, 17, 862), (13233, 43, 141), (7843, 43, 141)], 0.0046000006, 'xrule'), ([(8758, 17, 862), (8758, 43, 141), (7843, 43, 141)], -0.003999999, 'xrule'), ({(5987, 8, 7843), (7843, 66, 592), (7843, 43, 141)}, -0.020521071754070516, 'baseline'), ({(5987, 8, 7843), (7843, 25, 62), (2279, 71, 7843)}, -0.02377319808161998, 'baseline'), ({(5987, 8, 7843), (7843, 17, 14263), (5357, 20, 7843)}, -0.031932999408623874, 'baseline'), ({(7843, 17, 14263), (7843, 3, 4206)}, -0.03390382702014859, 'baseline'), ({(5987, 8, 7843), (2465, 27, 7843), (7842, 20, 7843), (7843, 8, 10144)}, -0.04260036815812416, 'baseline'), ({(7843, 60, 90), (2465, 27, 7843), (2279, 71, 7843)}, -0.06284238122222416, 'baseline'), ({(5987, 8, 7843), (7842, 20, 7843), (2693, 20, 7843), (7843, 6, 3259)}, -0.07959270196304649, 'baseline'), ({(5987, 8, 7843), (7843, 43, 141)}, -0.10135733794658885, 'baseline'), ({(5987, 8, 7843), (7843, 60, 90), (2279, 71, 7843)}, -0.2085362566674495, 'baseline')]",0.15512636303901672,"[(5987, 8, 7843), (10135, 17, 862), (7166, 17, 862), (8880, 17, 862), (10135, 43, 141), (8880, 43, 141), (7166, 43, 141), (7843, 43, 141), (5987, 17, 862), (13233, 43, 141), (13233, 17, 862)]","(7843, 17, 862)"
[0.9914030432701111],[1],0.9901472926139832,11,1.0,1,"[({(14357, 52, 1374)}, 0.0035801929709011115, 'baseline'), ([(14357, 52, 1374), (1374, 20, 1105), (1105, 25, 62)], -0.5244, 'xrule'), ([(14357, 52, 1374), (1374, 20, 1272), (1272, 25, 62)], -0.5317, 'xrule'), ([(14357, 52, 1374), (1374, 20, 2719), (2719, 25, 62)], -0.5372, 'xrule'), ([(14357, 52, 1374), (1374, 20, 2290), (2290, 25, 62)], -0.5404, 'xrule'), ([(14357, 52, 1374), (48, 25, 62), (1374, 20, 48)], -0.5439, 'xrule')]",0.9914030432701111,"[(7884, 25, 62), (1374, 20, 2719), (2290, 25, 62), (1374, 20, 1272), (1374, 20, 1105), (1374, 20, 7884), (2719, 25, 62), (1374, 20, 2290), (1272, 25, 62), (14357, 52, 1374), (1105, 25, 62)]","(14357, 25, 62)"
